ImpactID	Desc	Name	IsForever	MaxOverlayCount	IsNeedNoticeClient	BuffIcon	BuffType	LogicID	DelayTime	EffectId	PlayTime	IsRemoveEffectFadeOut	FadeOutRule	MutexcollectionId	Mutexpriority	ParamValue_01	ParamValue_02	ParamValue_03	ParamValue_04	ParamValue_05	ParamValue_06	ParamValue_07	ParamValue_08	ParamValue_09	ParamValue_10	ParamValue_11	ParamValue_12	ParamValue_13	ParamValue_14	ParamValue_15
5027	定时派发子伤害buff	淬毒3级持续伤害派发	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	500	0	0	0	0	0	0	0	0	-1	-1	-1
5028	定时派发子伤害buff	淬毒4级持续伤害派发	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	700	0	0	0	0	0	0	0	0	-1	-1	-1
5029	定时派发子伤害buff	淬毒5级持续伤害派发	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	1000	0	0	0	0	0	0	0	0	-1	-1	-1
5030	类型伤害	削铁1级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	40	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5031	类型伤害	削铁2级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	80	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5032	类型伤害	削铁3级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	120	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5033	类型伤害	削铁4级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	150	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5034	类型伤害	削铁5级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	200	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5040	类型伤害	横扫1级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	50	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5041	类型伤害	横扫2级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	80	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5042	类型伤害	横扫3级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	120	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5043	类型伤害	横扫4级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	180	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5044	类型伤害	横扫5级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	230	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
5050	类型伤害	阳炎1级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	3	0	0	100	0	0	0	0	0	0	0	0	-1	-1	-1
5051	类型伤害	阳炎2级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	5	0	0	100	0	0	0	0	0	0	0	0	-1	-1	-1
5052	类型伤害	阳炎3级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	8	0	0	100	0	0	0	0	0	0	0	0	-1	-1	-1
5053	类型伤害	阳炎4级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	11	0	0	100	0	0	0	0	0	0	0	0	-1	-1	-1
5054	类型伤害	阳炎5级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	15	0	0	150	0	0	0	0	0	0	0	0	-1	-1	-1
5080	无类型伤害buff	荆棘之狩1级伤害buff	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	100	0	0	0	0	0	0	0	0	-1	-1	-1
5081	无类型伤害buff	荆棘之狩2级伤害buff	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	300	0	0	0	0	0	0	0	0	-1	-1	-1
5082	无类型伤害buff	荆棘之狩3级伤害buff	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	800	0	0	0	0	0	0	0	0	-1	-1	-1
5083	无类型伤害buff	荆棘之狩4级伤害buff	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	1500	0	0	0	0	0	0	0	0	-1	-1	-1
5084	无类型伤害buff	荆棘之狩5级伤害buff	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	0	2500	0	0	0	0	0	0	0	0	-1	-1	-1
6001	类型伤害	人型普攻	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	100	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7001	类型伤害	怪物普攻1级	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	100	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7002	类型伤害	蛤蟆普攻1级	0	-1	0	-1	0	0	766	-1	-1	0	2	-1	-1	100	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7003	迷踪步-附加伤害	附加伤害	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	120	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7004	石碑-附加伤害	附加伤害	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	200	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7005	直接去血伤害	八荒六合唯我独尊	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	0	0	100	0	0	0	0	0	0	0	0	0	-1	-1	-1
7006	无类型伤害buff	聚贤庄BOSS1技能-千娇百媚	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	120	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7007	无类型伤害buff	聚贤庄BOSS2技能-盾旋	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	120	0	10	0	0	0	0	0	0	0	0	0	-1	-1	-1
7008	无类型伤害buff	聚贤庄BOSS3技能-袖里乾坤	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	150	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7009	无类型伤害buff	聚贤庄BOSS3技能-天竺佛指	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	150	0	10	0	0	0	0	0	0	0	0	0	-1	-1	-1
7010	无类型伤害buff	聚贤庄BOSS5技能-降龙十八掌	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	200	0	10	0	0	0	0	0	0	0	0	0	-1	-1	-1
7011	无类型伤害buff	聚贤庄BOSS4技能-挑拨离间	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	200	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7012	无类型伤害buff	聚贤庄-金刚盾伤害	0	-1	0	-1	0	0	0	-1	-1	0	2	-1	-1	180	500	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7013	无类型伤害buff	燕王古墓BOSS3-皇天厚土	0	-1	0	-1	0	0	800	55	0	0	2	-1	-1	200	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7014	无类型伤害buff	三笑逍遥散	0	-1	0	-1	0	0	0	-1	0	0	-1	-1	-1	0	0	3	0	0	0	0	0	0	0	0	0	-1	-1	-1
7015	无类型伤害buff	少室山-腐尸无边	0	-1	0	-1	0	0	0	-1	0	0	-1	-1	-1	0	0	10	0	0	0	0	0	0	0	0	0	-1	-1	-1
7016	无类型伤害buff	少室山-袈裟伏魔功伤害	0	-1	0	-1	0	0	0	-1	0	0	-1	-1	-1	200	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7017	无类型伤害buff	少室山-袈裟伏魔功延迟伤害	0	-1	0	-1	0	0	5000	-1	0	0	-1	-1	-1	200	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7018	无类型伤害buff	珍珑棋局-黄金棋子爆炸	0	-1	0	-1	0	0	0	-1	1	0	-1	-1	-1	0	0	30	0	0	0	0	0	0	0	0	0	-1	-1	-1
7019	无类型伤害buff	珍珑棋局-黄金棋子自杀	0	-1	0	-1	0	0	10200	207	1	0	3	-1	-1	0	0	100	0	0	0	0	0	0	0	0	0	-1	-1	-1
7020	类型伤害	雁门关伤害1	0	-1	0	-1	0	0	200	212	1	0	3	-1	-1	100	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7021	类型伤害	雁门关伤害2	0	-1	0	-1	0	0	533	-1	-1	0	3	-1	-1	100	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
7022	类型伤害	雁门关伤害3	0	-1	0	-1	0	0	1750	-1	-1	0	3	-1	-1	100	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
11707	伤害修正子buff	狮吼功1级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	1	0	0	-1000	5000	161708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11708	伤害修正子buff	狮吼功2级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	2	0	0	-1000	5000	161709	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11709	伤害修正子buff	狮吼功3级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	3	0	0	-1000	5000	161710	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11710	伤害修正子buff	狮吼功4级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	4	0	0	-1000	5000	161711	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11711	伤害修正子buff	狮吼功5级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	5	0	0	-1000	5000	161712	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11712	伤害修正子buff	狮吼功6级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	6	0	0	-1100	5000	161713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11713	伤害修正子buff	狮吼功7级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	7	0	0	-1200	6000	161714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11714	伤害修正子buff	狮吼功8级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	8	0	0	-1300	7000	161715	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11715	伤害修正子buff	狮吼功9级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	9	0	0	-1400	8000	161716	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11716	伤害修正子buff	狮吼功10级	0	-1	1	fangyu	1	1	667	-1	-1	0	-1	1	10	0	0	-1500	9000	161717	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11801	伤害修正	金钟罩1级	0	-1	1	fangyu	1	1	900	77	0	1	-1	2	1	0	0	-2000	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11802	伤害修正	金钟罩2级	0	-1	1	fangyu	1	1	900	77	0	1	-1	2	2	0	0	-2100	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11803	伤害修正	金钟罩3级	0	-1	1	fangyu	1	1	900	77	0	1	-1	2	3	0	0	-2200	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11804	伤害修正	金钟罩4级	0	-1	1	fangyu	1	1	900	77	0	1	-1	2	4	0	0	-2300	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11805	伤害修正	金钟罩5级	0	-1	1	fangyu	1	1	900	77	0	1	-1	2	5	0	0	-2400	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11806	伤害修正	金钟罩6级	0	-1	1	fangyu	1	1	900	77	0	1	-1	2	6	0	0	-2600	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11807	伤害修正	金钟罩7级	0	-1	1	fangyu	1	1	900	77	0	1	-1	2	7	0	0	-2800	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13602	伤害修正	无所遁形1级	0	-1	0	-1	0	1	533	89	1	1	-1	3	1	0	0	1000	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13603	伤害修正	无所遁形2级	0	-1	0	-1	0	1	533	89	1	1	-1	3	2	0	0	1050	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13604	伤害修正	无所遁形3级	0	-1	0	-1	0	1	533	89	1	1	-1	3	3	0	0	1100	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13605	伤害修正	无所遁形4级	0	-1	0	-1	0	1	533	89	1	1	-1	3	4	0	0	1150	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13606	伤害修正	无所遁形5级	0	-1	0	-1	0	1	533	89	1	1	-1	3	5	0	0	1200	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13607	伤害修正	无所遁形6级	0	-1	0	-1	0	1	533	89	1	1	-1	3	6	0	0	1250	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13608	伤害修正	无所遁形7级	0	-1	0	-1	0	1	533	89	1	1	-1	3	7	0	0	1350	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13609	伤害修正	无所遁形8级	0	-1	0	-1	0	1	533	89	1	1	-1	3	8	0	0	1450	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13610	伤害修正	无所遁形9级	0	-1	0	-1	0	1	533	89	1	1	-1	3	9	0	0	1550	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13611	伤害修正	无所遁形10级	0	-1	0	-1	0	1	533	89	1	1	-1	3	10	0	0	1650	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13612	类型伤害	斗转星移	0	-1	0	0	0	1	900	-1	-1	0	2	-1	-1	0	100	0	0	0	0	0	0	0	0	0	0	-1	-1	-1
21201	派发秒杀子buff	金刚伏魔XP技	0	-1	0	-1	1	2	3234	-1	-1	0	3	-1	-1	1201	4	1	10	0	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21202	派发嘲讽子buff	金刚伏魔XP技	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71201	4	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21701	派发嘲讽子buff	狮吼功1级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71705	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21702	派发攻击修正子buff	狮吼功1级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41706	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21703	派发伤害修正子buff	狮吼功1级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11707	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21704	派发标记子buff	狮吼功1级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161708	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21705	派发嘲讽子buff	狮吼功2级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71706	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21706	派发攻击修正子buff	狮吼功2级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41707	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21707	派发伤害修正子buff	狮吼功2级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11708	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21708	派发标记子buff	狮吼功2级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161709	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21709	派发嘲讽子buff	狮吼功3级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71707	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21710	派发攻击修正子buff	狮吼功3级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41708	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21711	派发伤害修正子buff	狮吼功3级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11709	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21712	派发标记子buff	狮吼功3级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161710	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21713	派发嘲讽子buff	狮吼功4级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71708	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21714	派发攻击修正子buff	狮吼功4级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41709	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21715	派发伤害修正子buff	狮吼功4级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11710	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21716	派发标记子buff	狮吼功4级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161711	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21717	派发嘲讽子buff	狮吼功5级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71709	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21718	派发攻击修正子buff	狮吼功5级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41710	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21719	派发伤害修正子buff	狮吼功5级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11711	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21720	派发标记子buff	狮吼功5级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161712	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21721	派发嘲讽子buff	狮吼功6级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71710	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21722	派发攻击修正子buff	狮吼功6级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41711	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21723	派发伤害修正子buff	狮吼功6级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11712	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21724	派发标记子buff	狮吼功6级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161713	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21725	派发嘲讽子buff	狮吼功7级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71711	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21726	派发攻击修正子buff	狮吼功7级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41712	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21727	派发伤害修正子buff	狮吼功7级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11713	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21728	派发标记子buff	狮吼功7级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161714	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21729	派发嘲讽子buff	狮吼功8级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71712	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21730	派发攻击修正子buff	狮吼功8级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41713	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21731	派发伤害修正子buff	狮吼功8级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11714	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21732	派发标记子buff	狮吼功8级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161715	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21733	派发嘲讽子buff	狮吼功9级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71713	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21734	派发攻击修正子buff	狮吼功9级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41714	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21735	派发伤害修正子buff	狮吼功9级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11715	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21736	派发标记子buff	狮吼功9级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161716	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21737	派发嘲讽子buff	狮吼功10级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	71714	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21738	派发攻击修正子buff	狮吼功10级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	41715	3	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21739	派发伤害修正子buff	狮吼功10级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	11716	1	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
21740	派发标记子buff	狮吼功10级	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	161717	4	1	8	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
22201	派发秒杀子buff	八荒六合XP技	0	-1	0	-1	1	2	2527	-1	-1	0	3	-1	-1	2201	4	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
22202	派发嘲讽子buff	八荒六合XP技	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	72201	4	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23201	派发秒杀子buff	暴雨梨花XP技	0	-1	0	-1	1	2	4050	-1	-1	0	3	-1	-1	3201	4	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23202	派发嘲讽子buff	暴雨梨花XP技	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	73201	4	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23501	派发伤害子BUFF	流星赶月1级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3502	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23502	派发伤害子BUFF	流星赶月2级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3503	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23503	派发伤害子BUFF	流星赶月3级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3504	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23504	派发伤害子BUFF	流星赶月4级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3505	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23505	派发伤害子BUFF	流星赶月5级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3506	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23506	派发伤害子BUFF	流星赶月6级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3507	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23507	派发伤害子BUFF	流星赶月7级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3508	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23508	派发伤害子BUFF	流星赶月8级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3509	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23509	派发伤害子BUFF	流星赶月9级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3510	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23510	派发伤害子BUFF	流星赶月10级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	3511	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23511	派发击退子BUFF	流星赶月1级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183501	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23512	派发击退子BUFF	流星赶月2级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183502	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23513	派发击退子BUFF	流星赶月3级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183503	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23514	派发击退子BUFF	流星赶月4级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183504	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23515	派发击退子BUFF	流星赶月5级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183505	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23516	派发击退子BUFF	流星赶月6级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183506	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23517	派发击退子BUFF	流星赶月7级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183507	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23518	派发击退子BUFF	流星赶月8级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183508	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23519	派发击退子BUFF	流星赶月9级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183509	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23520	派发击退子BUFF	流星赶月10级	0	-1	0	-1	1	2	1000	97	1	0	3	-1	-1	183510	4	1	3	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
23611	类型伤害	雁门关斗转星移	0	-1	0	-1	0	2	900	212	1	0	2	-1	-1	13612	1	1	12	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24201	派发秒杀子buff	毁天灭地XP技	0	-1	0	-1	1	2	2566	-1	-1	0	3	-1	-1	4201	4	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24202	派发嘲讽子buff	毁天灭地XP技	0	-1	0	-1	1	2	0	-1	-1	0	3	-1	-1	74201	4	1	10	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24701	派发减速标记子buff	寒冰镜1级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164701	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24702	派发减速标记子buff	寒冰镜2级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164702	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24703	派发减速标记子buff	寒冰镜3级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164703	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24704	派发减速标记子buff	寒冰镜4级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164704	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24705	派发减速标记子buff	寒冰镜5级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164705	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
24706	派发减速标记子buff	寒冰镜6级	0	-1	0	-1	1	2	500	-1	-1	0	3	-1	-1	164706	4	1	4	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
