Id	Desc	Name	Icon	Tips	ClassID	SubClassID	ThirdClassID	Quality	MinLevelRequire	MaxLevelRequire	CanUse	BindType	CanSell	SellPrice	SellMoneyType	MaxStackSize	ProfessionRequire	SortId	CompoundType	CompondLevel	MaxStorageCount	HyperLinkColor	SoundID	ExistTime	DropIcon	DropScaling	DropEffectId	CanThrow	Exp	IsCanConsign	IsCanCangKu	IsCanQianKunDai	IsCanBatchUse	IsNeedAddRemind
50020	70级抽奖橙天山帽子	天山·如意（帽）	maozi_all_10	踏破铁鞋无觅处，得来全不费功夫	1	2	1	5	70	200	1	1	1	10	0	1	1	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50021	70级抽奖橙天山上衣	天山·如意（衣）	shangyi_xiaoyao_10	踏破铁鞋无觅处，得来全不费功夫	1	3	1	5	70	200	1	1	1	10	0	1	1	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50022	70级抽奖橙天山下衣	天山·如意（裤）	xiazhuang_all_10	踏破铁鞋无觅处，得来全不费功夫	1	4	1	5	70	200	1	1	1	10	0	1	1	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50023	70级抽奖橙天山鞋子	天山·如意（鞋）	xiezi_all_10	踏破铁鞋无觅处，得来全不费功夫	1	6	1	5	70	200	1	1	1	10	0	1	1	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50024	70级抽奖橙逍遥帽子	逍遥·如意（帽）	maozi_all_10	踏破铁鞋无觅处，得来全不费功夫	1	2	1	5	70	200	1	1	1	10	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50025	70级抽奖橙逍遥上衣	逍遥·如意（衣）	shangyi_xiaoyao_10	踏破铁鞋无觅处，得来全不费功夫	1	3	1	5	70	200	1	1	1	10	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50026	70级抽奖橙逍遥下衣	逍遥·如意（裤）	xiazhuang_all_10	踏破铁鞋无觅处，得来全不费功夫	1	4	1	5	70	200	1	1	1	10	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50027	70级抽奖橙逍遥鞋子	逍遥·如意（鞋）	xiezi_all_10	踏破铁鞋无觅处，得来全不费功夫	1	6	1	5	70	200	1	1	1	10	0	1	3	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50028	70级抽奖橙大理帽子	大理·如意（帽）	maozi_all_10	踏破铁鞋无觅处，得来全不费功夫	1	2	1	5	70	200	1	1	1	10	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50029	70级抽奖橙大理上衣	大理·如意（衣）	jinlongtao	踏破铁鞋无觅处，得来全不费功夫	1	3	1	5	70	200	1	1	1	10	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50030	70级抽奖橙大理下衣	大理·如意（裤）	xiazhuang_all_10	踏破铁鞋无觅处，得来全不费功夫	1	4	1	5	70	200	1	1	1	10	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50031	70级抽奖橙大理鞋子	大理·如意（鞋）	xiezi_all_10	踏破铁鞋无觅处，得来全不费功夫	1	6	1	5	70	200	1	1	1	10	0	1	2	2004	-1	-1	999	4	-1	-1	DiaoLuo_JieZhi	0.005	-1	0	33	0	1	0	1	0
50032	灵霄腰带	灵霄腰带	qibaoyaodai	50级首周奖励橙腰带	1	10	1	5	50	200	1	1	1	10	0	1	-1	2004	-1	-1	999	4	-1	10080	DiaoLuo_JieZhi	0.005	-1	0	17	0	1	0	1	0
50033	30级散紫手腕	月明散华腕	shoutao_all_10	30级紫色手腕	1	5	1	4	30	200	1	1	1	10	0	1	-1	2004	-1	-1	999	4	-1	-1	DiaoLuo_HuWan	0.005	-1	0	17	0	1	0	1	0
50034	30级散紫头部	月明散华帽	maozi_all_10	30级紫色帽子	1	2	1	4	30	200	1	1	1	10	0	1	-1	2004	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	17	0	1	0	1	0
50035	盟主七宝腰带（30）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	30	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50036	盟主七宝腰带（40）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	40	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50037	盟主七宝腰带（50）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	50	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50038	盟主七宝腰带（60）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	60	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50039	盟主七宝腰带（70）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	70	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50040	盟主七宝腰带（80）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	80	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50041	盟主七宝腰带（90）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	90	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50042	盟主七宝腰带（100）	盟主七宝腰带	qibaoyaodai	华山论剑第1名可获得，有效期7天	1	10	1	5	100	200	1	1	1	20	0	1	-1	2999	-1	-1	999	5	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50043	盟主钻石腰带（30）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	30	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50044	盟主钻石腰带（40）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	40	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50045	盟主钻石腰带（50）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	50	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50046	盟主钻石腰带（60）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	60	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50047	盟主钻石腰带（70）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	70	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50048	盟主钻石腰带（80）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	80	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50049	盟主钻石腰带（90）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	90	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50050	盟主钻石腰带（100）	盟主钻石腰带	zuanshiyaodai	华山论剑第2名可获得，有效期7天	1	10	1	4	100	200	1	1	1	20	0	1	-1	2998	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50051	盟主铂金腰带（30）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	30	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50052	盟主铂金腰带（40）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	40	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50053	盟主铂金腰带（50）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	50	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50054	盟主铂金腰带（60）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	60	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50055	盟主铂金腰带（70）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	70	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50056	盟主铂金腰带（80）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	80	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50057	盟主铂金腰带（90）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	90	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50058	盟主铂金腰带（100）	盟主铂金腰带	bojinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	100	200	1	1	1	20	0	1	-1	2997	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50059	盟主黄金腰带（30）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	30	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50060	盟主黄金腰带（40）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	40	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50061	盟主黄金腰带（50）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	50	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50062	盟主黄金腰带（60）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	60	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50063	盟主黄金腰带（70）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	70	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50064	盟主黄金腰带（80）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	80	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50065	盟主黄金腰带（90）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	90	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50066	盟主黄金腰带（100）	盟主黄金腰带	huangjinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	100	200	1	1	1	20	0	1	-1	2996	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50067	盟主白银腰带（30）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	30	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50068	盟主白银腰带（40）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	40	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50069	盟主白银腰带（50）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	50	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50070	盟主白银腰带（60）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	60	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50071	盟主白银腰带（70）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	70	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50072	盟主白银腰带（80）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	80	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50073	盟主白银腰带（90）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	90	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50074	盟主白银腰带（100）	盟主白银腰带	baiyinyaodai	参加华山论剑获得，有效期7天	1	10	1	4	100	200	1	1	1	20	0	1	-1	2995	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50075	盟主青铜腰带（30）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	30	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50076	盟主青铜腰带（40）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	40	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50077	盟主青铜腰带（50）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	50	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50078	盟主青铜腰带（60）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	60	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50079	盟主青铜腰带（70）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	70	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50080	盟主青铜腰带（80）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	80	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50081	盟主青铜腰带（90）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	90	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50082	盟主青铜腰带（100）	盟主青铜腰带	qingtongyaodai	参加华山论剑获得，有效期7天	1	10	1	4	100	200	1	1	1	20	0	1	-1	2994	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50083	盟主铸铁腰带（30）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	30	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50084	盟主铸铁腰带（40）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	40	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50085	盟主铸铁腰带（50）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	50	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50086	盟主铸铁腰带（60）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	60	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50087	盟主铸铁腰带（70）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	70	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50088	盟主铸铁腰带（80）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	80	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50089	盟主铸铁腰带（90）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	90	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50090	盟主铸铁腰带（100）	盟主铸铁腰带	zhutieyaodai	参加华山论剑获得，有效期7天	1	10	1	4	100	200	1	1	1	20	0	1	-1	2993	-1	-1	999	4	1	10080	DiaoLuo_JieZhi	0.005	-1	0	0	0	1	0	1	0
50091	20级紫色头盔	20级紫色头盔	maozi01	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	20	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50092	30级紫色头盔	30级紫色头盔	maozi02	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	30	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50093	40级紫色头盔	40级紫色头盔	maozi03	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	40	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50094	50级紫色头盔	50级紫色头盔	maozi04	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	50	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50095	60级紫色头盔	60级紫色头盔	maozi05	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	60	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50096	70级紫色头盔	70级紫色头盔	maozi06	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	70	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50097	80级紫色头盔	80级紫色头盔	maozi07	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	80	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50098	90级紫色头盔	90级紫色头盔	maozi08	少林、天山、大理、逍遥、丐帮五职业紫色套装中头部	1	2	1	4	90	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50099	20级橙色头盔	20级橙色头盔	maozi01	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	20	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50100	30级橙色头盔	30级橙色头盔	maozi02	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	30	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50101	40级橙色头盔	40级橙色头盔	maozi03	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	40	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50102	50级橙色头盔	50级橙色头盔	maozi04	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	50	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50103	60级橙色头盔	60级橙色头盔	maozi05	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	60	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50104	70级橙色头盔	70级橙色头盔	maozi06	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	70	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50105	80级橙色头盔	80级橙色头盔	maozi07	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	80	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50106	90级橙色头盔	90级橙色头盔	maozi08	少林、天山、大理、逍遥、丐帮五职业橙色套装中头部	1	2	1	5	90	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_MaoZi	0.005	-1	0	0	0	1	0	1	0
50107	20级紫色项链	20级紫色项链	shipin_01	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	20	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50108	30级紫色项链	30级紫色项链	shipin_02	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	30	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50109	40级紫色项链	40级紫色项链	shipin_03	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	40	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50110	50级紫色项链	50级紫色项链	shipin_04	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	50	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50111	60级紫色项链	60级紫色项链	shipin_05	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	60	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50112	70级紫色项链	70级紫色项链	shipin_06	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	70	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50113	80级紫色项链	80级紫色项链	shipin_07	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	80	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50114	90级紫色项链	90级紫色项链	shipin_08	少林、天山、大理、逍遥、丐帮五职业紫色套装中项链	1	7	1	4	90	200	0	0	1	10	0	1	-1	0	-1	-1	999	4	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50115	20级橙色项链	20级橙色项链	shipin_01	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	20	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50116	30级橙色项链	30级橙色项链	shipin_02	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	30	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50117	40级橙色项链	40级橙色项链	shipin_03	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	40	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50118	50级橙色项链	50级橙色项链	shipin_04	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	50	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50119	60级橙色项链	60级橙色项链	shipin_05	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	60	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50120	70级橙色项链	70级橙色项链	shipin_06	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	70	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50121	80级橙色项链	80级橙色项链	shipin_07	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	80	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
50122	90级橙色项链	90级橙色项链	shipin_08	少林、天山、大理、逍遥、丐帮五职业橙色套装中项链	1	7	1	5	90	200	0	0	1	20	0	1	-1	0	-1	-1	999	5	-1	-1	DiaoLuo_ShiPin	0.005	-1	0	0	0	1	0	1	0
