Id	GroupId	GoodsId	Rate	Desc	Name
975	8	51974	1230	生活技能装护符（100）	暗丝护符
976	8	51975	1271	生活技能装护符（100）	暗丝护符
977	8	51976	1312	生活技能装护符（100）	暗丝护符
978	8	51977	1353	生活技能装护符（100）	暗丝护符
979	8	51978	1394	生活技能装护符（100）	暗丝护符
980	8	51979	1435	生活技能装护符（100）	暗丝护符
981	8	51980	1476	生活技能装护符（100）	暗丝护符
982	8	51981	1517	生活技能装护符（100）	暗丝护符
983	8	51982	1558	生活技能装护符（100）	暗丝护符
984	8	51983	1599	生活技能装护符（100）	暗丝护符
985	8	51984	1640	生活技能装护符（100）	暗丝护符
986	8	51985	1681	生活技能装护符（100）	暗丝护符
987	8	51986	1722	生活技能装护符（100）	暗丝护符
988	8	51987	1763	生活技能装护符（100）	暗丝护符
989	8	51988	1804	生活技能装护符（100）	暗丝护符
990	8	51989	1845	生活技能装护符（100）	暗丝护符
991	8	51990	1886	生活技能装护符（100）	暗丝护符
992	8	51991	1927	生活技能装护符（100）	暗丝护符
993	8	51992	1968	生活技能装护符（100）	暗丝护符
994	8	51993	2009	生活技能装护符（100）	暗丝护符
995	8	51994	2050	生活技能装护符（100）	暗丝护符
996	8	51995	2091	生活技能装护符（100）	暗丝护符
997	8	51996	2132	生活技能装护符（100）	暗丝护符
998	8	51997	2173	生活技能装护符（100）	暗丝护符
999	8	51998	2214	生活技能装护符（100）	暗丝护符
1000	8	51999	2255	生活技能装护符（100）	暗丝护符
1001	8	52000	2296	生活技能装护符（100）	暗丝护符
1002	8	52001	2337	生活技能装护符（100）	暗丝护符
1003	8	52002	2378	生活技能装护符（100）	暗丝护符
1004	8	52003	2419	生活技能装护符（100）	暗丝护符
1005	8	52004	2460	生活技能装护符（100）	暗丝护符
1006	8	52005	2501	生活技能装护符（100）	暗丝护符
1007	8	52006	2542	生活技能装护符（100）	暗丝护符
1008	8	52007	2583	生活技能装护符（100）	暗丝护符
1009	8	52008	2624	生活技能装护符（100）	暗丝护符
1010	8	52009	2665	生活技能装护符（100）	暗丝护符
1011	8	52010	2706	生活技能装护符（100）	暗丝护符
1012	8	52011	2747	生活技能装护符（100）	暗丝护符
1013	8	52012	2788	生活技能装护符（100）	暗丝护符
1014	8	52013	2829	生活技能装护符（100）	暗丝护符
1015	8	52014	2870	生活技能装护符（100）	暗丝护符
1016	8	52015	2911	生活技能装护符（100）	暗丝护符
1017	8	52016	2952	生活技能装护符（100）	暗丝护符
1018	8	52017	2993	生活技能装护符（100）	暗丝护符
1019	8	52018	3034	生活技能装护符（100）	暗丝护符
1020	8	52019	3075	生活技能装护符（100）	暗丝护符
1021	8	52020	3116	生活技能装护符（100）	暗丝护符
1022	8	52021	3157	生活技能装护符（100）	暗丝护符
1023	8	52022	3198	生活技能装护符（100）	暗丝护符
1024	8	52023	3239	生活技能装护符（100）	暗丝护符
1025	8	52024	3280	生活技能装护符（100）	暗丝护符
1026	8	52025	3321	生活技能装护符（100）	暗丝护符
1027	8	52026	3362	生活技能装护符（100）	暗丝护符
1028	8	52027	3403	生活技能装护符（100）	暗丝护符
1029	8	52028	3444	生活技能装护符（100）	暗丝护符
1030	8	52029	3485	生活技能装护符（100）	暗丝护符
1031	8	52030	3526	生活技能装护符（100）	暗丝护符
1032	8	52031	3567	生活技能装护符（100）	暗丝护符
1033	8	52032	3608	生活技能装护符（100）	暗丝护符
1034	8	52033	3649	生活技能装护符（100）	暗丝护符
1035	8	52034	3690	生活技能装护符（100）	暗丝护符
1036	8	52035	3731	生活技能装护符（100）	暗丝护符
1037	8	52036	3772	生活技能装护符（100）	暗丝护符
1038	8	52037	3813	生活技能装护符（100）	暗丝护符
1039	8	52038	3854	生活技能装护符（100）	暗丝护符
1040	8	52039	3895	生活技能装护符（100）	暗丝护符
1041	8	52040	3936	生活技能装护符（100）	暗丝护符
1042	8	52041	3977	生活技能装护符（100）	暗丝护符
1043	8	52042	4018	生活技能装护符（100）	暗丝护符
1044	8	52043	4059	生活技能装护符（100）	暗丝护符
1045	8	52044	4100	生活技能装护符（100）	暗丝护符
1046	8	52045	4141	生活技能装护符（100）	暗丝护符
1047	8	52046	4182	生活技能装护符（100）	暗丝护符
1048	8	52047	4223	生活技能装护符（100）	暗丝护符
1049	8	52048	4264	生活技能装护符（100）	暗丝护符
1050	8	52049	4305	生活技能装护符（100）	暗丝护符
1051	8	52050	4346	生活技能装护符（100）	暗丝护符
1052	8	52051	4387	生活技能装护符（100）	暗丝护符
1053	8	52052	4428	生活技能装护符（100）	暗丝护符
1054	8	52053	4469	生活技能装护符（100）	暗丝护符
1055	8	52054	4510	生活技能装护符（100）	暗丝护符
1056	8	52055	4551	生活技能装护符（100）	暗丝护符
1057	8	52056	4592	生活技能装护符（100）	暗丝护符
1058	8	52057	4633	生活技能装护符（100）	暗丝护符
1059	8	52058	4674	生活技能装护符（100）	暗丝护符
1060	8	52059	4715	生活技能装护符（100）	暗丝护符
1061	8	52060	4756	生活技能装护符（100）	暗丝护符
1062	8	52061	4797	生活技能装护符（100）	暗丝护符
1063	8	52062	4838	生活技能装护符（100）	暗丝护符
1064	8	52063	4879	生活技能装护符（100）	暗丝护符
1065	8	52064	4920	生活技能装护符（100）	暗丝护符
1066	8	52065	4961	生活技能装护符（100）	暗丝护符
1067	8	52066	5002	生活技能装护符（100）	暗丝护符
1068	8	52067	5043	生活技能装护符（100）	暗丝护符
1069	8	52068	5084	生活技能装护符（100）	暗丝护符
1070	8	52069	5125	生活技能装护符（100）	暗丝护符
1071	8	52070	5166	生活技能装护符（100）	暗丝护符
1072	8	52071	5207	生活技能装护符（100）	暗丝护符
1073	8	52072	5248	生活技能装护符（100）	暗丝护符
1074	8	52073	5289	生活技能装护符（100）	暗丝护符
1075	8	52074	5330	生活技能装护符（100）	暗丝护符
1076	8	52075	5371	生活技能装护符（100）	暗丝护符
1077	8	52076	5412	生活技能装护符（100）	暗丝护符
1078	8	52077	5453	生活技能装护符（100）	暗丝护符
1079	8	52078	5494	生活技能装护符（100）	暗丝护符
1080	8	52079	5535	生活技能装护符（100）	暗丝护符
1081	8	52080	5576	生活技能装护符（100）	暗丝护符
1082	8	52081	5617	生活技能装护符（100）	暗丝护符
1083	8	52082	5658	生活技能装护符（100）	暗丝护符
1084	8	52083	5699	生活技能装护符（100）	暗丝护符
1085	8	52084	5740	生活技能装护符（100）	暗丝护符
1086	8	52085	5781	生活技能装护符（100）	暗丝护符
1087	8	52086	5822	生活技能装护符（100）	暗丝护符
1088	8	52087	5863	生活技能装护符（100）	暗丝护符
1089	8	52088	5904	生活技能装护符（100）	暗丝护符
1090	8	52089	5945	生活技能装护符（100）	暗丝护符
1091	8	52090	5986	生活技能装护符（100）	暗丝护符
1092	8	52091	6027	生活技能装护符（100）	暗丝护符
1093	8	52092	6068	生活技能装护符（100）	暗丝护符
1094	8	52093	6109	生活技能装护符（100）	暗丝护符
1095	8	52094	6150	生活技能装护符（100）	暗丝护符
1096	8	52095	6191	生活技能装护符（100）	暗丝护符
1097	8	52096	6232	生活技能装护符（100）	暗丝护符
1098	8	52097	6273	生活技能装护符（100）	暗丝护符
1099	8	52098	6314	生活技能装护符（100）	暗丝护符
1100	8	52099	6355	生活技能装护符（100）	暗丝护符
1101	8	52100	6396	生活技能装护符（100）	暗丝护符
1102	8	52101	6437	生活技能装护符（100）	暗丝护符
1103	8	52102	6478	生活技能装护符（100）	暗丝护符
1104	8	52103	6519	生活技能装护符（100）	暗丝护符
1105	8	52104	6560	生活技能装护符（100）	暗丝护符
1106	8	52105	6601	生活技能装护符（100）	暗丝护符
1107	8	52106	6642	生活技能装护符（100）	暗丝护符
1108	8	52107	6683	生活技能装护符（100）	暗丝护符
1109	8	52108	6724	生活技能装护符（100）	暗丝护符
1110	8	52109	6765	生活技能装护符（100）	暗丝护符
1111	8	52110	6806	生活技能装护符（100）	暗丝护符
1112	8	52111	6847	生活技能装护符（100）	暗丝护符
1113	8	52112	6888	生活技能装护符（100）	暗丝护符
1114	8	52113	6929	生活技能装护符（100）	暗丝护符
1115	8	52114	6970	生活技能装护符（100）	暗丝护符
1116	8	52115	7011	生活技能装护符（100）	暗丝护符
1117	8	52116	7052	生活技能装护符（100）	暗丝护符
1118	8	52117	7093	生活技能装护符（100）	暗丝护符
1119	8	52118	7134	生活技能装护符（100）	暗丝护符
1120	8	52119	7175	生活技能装护符（100）	暗丝护符
1121	8	52120	7216	生活技能装护符（100）	暗丝护符
1122	8	52121	7257	生活技能装护符（100）	暗丝护符
1123	8	52122	7298	生活技能装护符（100）	暗丝护符
1124	8	52123	7339	生活技能装护符（100）	暗丝护符
1125	8	52124	7380	生活技能装护符（100）	暗丝护符
1126	8	52125	7421	生活技能装护符（100）	暗丝护符
1127	8	52126	7462	生活技能装护符（100）	暗丝护符
1128	8	52127	7503	生活技能装护符（100）	暗丝护符
1129	8	52128	7544	生活技能装护符（100）	暗丝护符
1130	8	52129	7585	生活技能装护符（100）	暗丝护符
1131	8	52130	7626	生活技能装护符（100）	暗丝护符
1132	8	52131	7667	生活技能装护符（100）	暗丝护符
1133	8	52132	7708	生活技能装护符（100）	暗丝护符
1134	8	52133	7749	生活技能装护符（100）	暗丝护符
1135	8	52134	7790	生活技能装护符（100）	暗丝护符
1136	8	52135	7831	生活技能装护符（100）	暗丝护符
1137	8	52136	7872	生活技能装护符（100）	暗丝护符
1138	8	52137	7913	生活技能装护符（100）	暗丝护符
1139	8	52138	7954	生活技能装护符（100）	暗丝护符
1140	8	52139	7995	生活技能装护符（100）	暗丝护符
1141	8	52140	8036	生活技能装护符（100）	暗丝护符
1142	8	52141	8077	生活技能装护符（100）	暗丝护符
1143	8	52142	8118	生活技能装护符（100）	暗丝护符
1144	8	52143	8159	生活技能装护符（100）	暗丝护符
1145	8	52144	8200	生活技能装护符（100）	暗丝护符
1146	8	52145	8241	生活技能装护符（100）	暗丝护符
1147	8	52146	8282	生活技能装护符（100）	暗丝护符
1148	8	52147	8323	生活技能装护符（100）	暗丝护符
1149	8	52148	8364	生活技能装护符（100）	暗丝护符
1150	8	52149	8405	生活技能装护符（100）	暗丝护符
1151	8	52150	8446	生活技能装护符（100）	暗丝护符
1152	8	52151	8487	生活技能装护符（100）	暗丝护符
1153	8	52152	8528	生活技能装护符（100）	暗丝护符
1154	8	52153	8569	生活技能装护符（100）	暗丝护符
1155	8	52154	8610	生活技能装护符（100）	暗丝护符
1156	8	52155	8651	生活技能装护符（100）	暗丝护符
1157	8	52156	8692	生活技能装护符（100）	暗丝护符
1158	8	52157	8733	生活技能装护符（100）	暗丝护符
1159	8	52158	8774	生活技能装护符（100）	暗丝护符
1160	8	52159	8815	生活技能装护符（100）	暗丝护符
1161	8	52160	8856	生活技能装护符（100）	暗丝护符
1162	8	52161	8897	生活技能装护符（100）	暗丝护符
1163	8	52162	8938	生活技能装护符（100）	暗丝护符
1164	8	52163	8979	生活技能装护符（100）	暗丝护符
1165	8	52164	9020	生活技能装护符（100）	暗丝护符
1166	8	52165	9061	生活技能装护符（100）	暗丝护符
1167	8	52166	9102	生活技能装护符（100）	暗丝护符
1168	8	52167	9143	生活技能装护符（100）	暗丝护符
1169	8	52168	9184	生活技能装护符（100）	暗丝护符
1170	8	52169	9225	生活技能装护符（100）	暗丝护符
1171	8	52170	9266	生活技能装护符（100）	暗丝护符
1172	8	52171	9307	生活技能装护符（100）	暗丝护符
1173	8	52172	9348	生活技能装护符（100）	暗丝护符
1174	8	52173	9389	生活技能装护符（100）	暗丝护符
1175	8	52174	9430	生活技能装护符（100）	暗丝护符
1176	8	52175	9471	生活技能装护符（100）	暗丝护符
1177	8	52176	9512	生活技能装护符（100）	暗丝护符
1178	8	52177	9553	生活技能装护符（100）	暗丝护符
1179	8	52178	9594	生活技能装护符（100）	暗丝护符
1180	8	52179	9635	生活技能装护符（100）	暗丝护符
1181	8	52180	9676	生活技能装护符（100）	暗丝护符
1182	8	52181	9717	生活技能装护符（100）	暗丝护符
1183	8	52182	9758	生活技能装护符（100）	暗丝护符
1184	8	52183	9799	生活技能装护符（100）	暗丝护符
1185	8	52184	9840	生活技能装护符（100）	暗丝护符
1186	8	52185	9881	生活技能装护符（100）	暗丝护符
1187	8	52186	9922	生活技能装护符（100）	暗丝护符
1188	8	52187	10000	生活技能装护符（100）	暗丝护符
1189	9	4036	10000	丹药50级物理攻击	一品武力丹
1190	10	4037	10000	丹药70级物理攻击	二品武力丹
1191	11	4038	10000	丹药90级物理攻击	三品武力丹
1192	12	4039	10000	丹药100级物理攻击	四品武力丹
1193	13	4042	10000	丹药50级法术攻击	一品元气丹
1194	14	4043	10000	丹药70级法术攻击	二品元气丹
1195	15	4044	10000	丹药90级法术攻击	三品元气丹
1196	16	4045	10000	丹药100级法术攻击	四品元气丹
1197	17	4048	10000	丹药50级物理防御	一品护元丹
1198	18	4049	10000	丹药70级物理防御	二品护元丹
1199	19	4050	10000	丹药90级物理防御	三品护元丹
1200	20	4051	10000	丹药100级物理防御	四品护元丹
1201	21	4054	10000	丹药50级法术防御	一品护心丹
1202	22	4055	10000	丹药70级法术防御	二品护心丹
1203	23	4056	10000	丹药90级法术防御	三品护心丹
1204	24	4057	10000	丹药100级法术防御	四品护心丹
1205	25	4060	10000	丹药50级命中	一品凝神丹
1206	26	4061	10000	丹药70级命中	二品凝神丹
1207	27	4062	10000	丹药90级命中	三品凝神丹
1208	28	4063	10000	丹药100级命中	四品凝神丹
1209	29	4066	10000	丹药50级闪避	一品轻身丹
1210	30	4067	10000	丹药70级闪避	二品轻身丹
1211	31	4068	10000	丹药90级闪避	三品轻身丹
1212	32	4069	10000	丹药100级闪避	四品轻身丹
1213	33	4072	10000	丹药50级暴击	一品炎阳丹
1214	34	4073	10000	丹药70级暴击	二品炎阳丹
1215	35	4074	10000	丹药90级暴击	三品炎阳丹
1216	36	4075	10000	丹药100级暴击	四品炎阳丹
1217	37	4078	10000	丹药50级血上限	一品凝血丹
1218	38	4079	10000	丹药70级血上限	二品凝血丹
1219	39	4080	10000	丹药90级血上限	三品凝血丹
1220	40	4081	10000	丹药100级血上限	四品凝血丹
